happiness,social,open_mindedness,giving
80,82,60,86
80,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
81,82,60,86
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
71,83,62,77
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
74,82,62,78
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
75,82,62,79
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
69,79,63,85
75,82,60,79
75,82,60,79
75,82,60,79
75,82,60,79
75,82,60,79
75,82,60,79
75,82,60,79
75,82,60,79
75,82,60,79
75,82,60,79
75,82,60,79
75,82,60,79
75,82,60,79
75,82,60,79
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
77,83,60,77
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
80,84,60,79
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
75,81,60,85
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
78,82,60,87
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
76,80,60,91
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
75,80,64,80
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,89
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,90
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
76,80,62,87
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
77,80,61,92
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
70,85,63,91
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
75,83,64,89
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
71,85,60,92
